safety_rank,candidate_index,a1,gamma,remote_alias_rms_snr,alias_a1,alias_gamma,alias_gamma_factor
1593,6277,0.059660387501582736,0.8659643233600653,0.7018796364633743,0.05,0.43276287768448307,2.0010134140743445
1594,13309,0.16016490749702544,0.5672179944867406,0.7015333546390127,0.13945651590883892,0.2834653633489668,2.001013414074344
1595,14446,0.11292443760145326,0.8035261221856173,0.7014010315999001,0.09440449349099053,0.40155958802371305,2.0010134140743445
1596,4134,0.19975015291208648,0.010441190029805644,0.7013088838058179,0.2,0.020892961308540396,2.0010134140743445
1597,6350,0.1056390175464943,0.8734740357683985,0.7010700151880365,0.08745752374071811,0.4365158322401661,2.0010134140743445
1598,7650,0.15165361091138257,0.5939501549952435,0.7007708423271263,0.13135503577560076,0.29682467434632415,2.001013414074344
1599,11486,0.19925125131529747,0.4772544648148744,0.7007463948664234,0.17679435356937975,0.23850637954651052,2.001013414074344
1600,2850,0.1266449191089341,0.7059110821984096,0.7007171541669772,0.10750519214465253,0.352776786618874,2.0010134140743445
1601,543,0.19221689546461063,0.48977881936844614,0.7003498170042138,0.17008640596129493,0.2447653853410146,2.0010134140743445
1602,16706,0.10850873977357306,0.8413951416451951,0.6998956278737924,0.09022497863326606,0.42048450836318807,2.001013414074344
1603,5885,0.12714812283534863,0.7018592047908021,0.6998425742196833,0.1080056835586328,0.35075187395256796,2.0010134140743445
1604,17768,0.18484213703067848,0.5040806191026695,0.6998423791729295,0.1630571238690031,0.2519126636319197,2.001013414074344
1605,1431,0.16407690065511654,0.5543065366083507,0.6998187315257056,0.143233630520446,0.2770129039163734,2.0010134140743445
1606,19002,0.1034069353295555,0.8963961859499502,0.6997812780158893,0.08535400832486868,0.44797110286470376,2.0010134140743445
1607,13618,0.17604661909651548,0.5232991146814947,0.699519461176413,0.15466741468522088,0.2615170448137997,2.0010134140743445
1608,16856,0.14154866259153567,0.6309573444801934,0.6994063738002215,0.12174949197595954,0.31531889793555934,2.0010134140743445
1609,9256,0.1558005347310551,0.5787619883491206,0.6993653682135464,0.1353467820141266,0.2892344370499146,2.0010134140743445
1610,8910,0.1600210887352343,0.5655877570891539,0.6992773078199714,0.13937661549771374,0.2826506574673769,2.001013414074344
1611,5103,0.17218799321317121,0.532414653582118,0.6992698529115422,0.15099011951250582,0.26607250597988097,2.0010134140743445
1612,19420,0.1313763163162549,0.678031701715246,0.6992234413458207,0.11205235985647816,0.33884415613920255,2.0010134140743445
1613,2082,0.1859892289690554,0.5011872336272722,0.6991657049531901,0.16417079446571411,0.2504667035723587,2.0010134140743445
1614,17981,0.12908773997226164,0.6898425842094826,0.6989308163529767,0.10987678612349061,0.34474660657314943,2.0010134140743445
1615,5646,0.14957901338677798,0.599100938611354,0.6985984161808249,0.12942977360915975,0.2993987618461289,2.0010134140743445
1616,9031,0.16771342997316346,0.5432503314924333,0.6985152042875048,0.14673820076304,0.2714876010682504,2.0010134140743445
1617,1822,0.13388250896144144,0.6645076729077796,0.6984659410918459,0.11446054449511257,0.3320855663604716,2.0010134140743445
1618,2628,0.16593898408390723,0.5479614421527548,0.698454303726335,0.14504595396843054,0.27384196342643613,2.0010134140743445
1619,5829,0.096172527441457,0.9942600739529568,0.6984206980766978,0.07845673596133577,0.4968782652628518,2.0010134140743445
1620,12124,0.11044636162563537,0.819879447913879,0.6981443469062518,0.0921147619289514,0.4097321098135415,2.0010134140743445
1621,6084,0.10311259054766991,0.8963961859499502,0.6981030832862115,0.08511105066556494,0.44797110286470376,2.0010134140743445
1622,17492,0.1071810325281626,0.8511380382023763,0.6979657704992528,0.08900146525949197,0.42535348949477564,2.001013414074343
1623,1895,0.09940058322953707,0.9440608762859236,0.6979327612215521,0.08156312571244165,0.47179137813158534,2.0010134140743445
1624,14652,0.16235783647489743,0.557506583166466,0.6979237962317497,0.1416413734808339,0.2786121168629771,2.001013414074344
1625,2689,0.15742806146368138,0.5721369546523265,0.6977949211148691,0.13693959486679,0.2859235978270507,2.0010134140743445
1626,2511,0.15897814495846882,0.5672179944867406,0.69762570760463,0.13842319486851484,0.2834653633489668,2.001013414074344
1627,17823,0.0999319426735289,0.9359442919496421,0.6976032507796225,0.08207949165978229,0.4677351412871981,2.0010134140743445
1628,4335,0.15683048551934692,0.5737860693092911,0.6975589784301466,0.1363752606705079,0.2867477375581316,2.0010134140743445
1629,16996,0.1283782340376783,0.6918309709189366,0.6974302922526404,0.10923581209738936,0.34574029641823917,2.0010134140743445
1630,1920,0.15018004217710446,0.5956621435290106,0.6972930585693847,0.13003576487070567,0.2976802350945558,2.0010134140743445
1631,17020,0.18313960438532118,0.5055335697126492,0.6970886868266513,0.16150505954794833,0.2526387710131897,2.001013414074344
1632,10212,0.17773987625405674,0.517308959249628,0.6969573444477898,0.15635184147796652,0.2585234839562191,2.0010134140743445
1633,15347,0.1850349710782872,0.5011872336272722,0.6965968267114006,0.163328480763351,0.2504667035723587,2.0010134140743445
1634,6337,0.1365701023482251,0.6493816315762113,0.6963970081248021,0.11707362090539661,0.32452637598964373,2.001013414074344
1635,8339,0.18426252328918652,0.5026318444082005,0.6963898424218371,0.1625962590881732,0.25118864315095807,2.001013414074343
1636,8238,0.1015261570736665,0.9120108393559097,0.6962761452146757,0.08363564235857787,0.4557744755438333,2.001013414074344
1637,5609,0.16875071147031062,0.5385797247105718,0.6962345406237278,0.14778751609928842,0.26915348039269155,2.0010134140743445
1638,10326,0.15436355399686486,0.5804301988538249,0.696229076100735,0.13405451933111923,0.29006811986931547,2.0010134140743436
1639,4026,0.11325268363653541,0.7920452613228854,0.6961235347743201,0.09483929502008745,0.39582206483572263,2.001013414074343
1640,1929,0.0956162670434417,0.9971259067705326,0.696033664151097,0.07797800285983317,0.49831045597052953,2.0010134140743445
1641,17626,0.14600622818245168,0.6095368972401694,0.6959211846826019,0.1260872261476925,0.3046140985127464,2.0010134140743445
1642,13160,0.11541070089433778,0.7740161100463954,0.6956571719898654,0.096909011889535,0.3868120546330523,2.001013414074343
1643,12586,0.1202187761872789,0.7391796465554599,0.6956083064585318,0.10149666661222778,0.36940264435828357,2.0010134140743445
1644,5801,0.10603803378545246,0.8585191758708333,0.6956009092164429,0.08796393063437524,0.4290421892388855,2.0010134140743445
1645,12347,0.1308917859999263,0.6760829753919819,0.6955907422372437,0.11167689445119544,0.33787028644419825,2.0010134140743445
1646,15005,0.11016395184213303,0.8175230379436502,0.6953125598826663,0.09191023200791557,0.408554501530831,2.0010134140743445
1647,561,0.11473437704960449,0.7784845538140539,0.6951399895275694,0.09627574017501142,0.38904514499428067,2.0010134140743445
1648,11840,0.13191591825594218,0.6702703370061167,0.6951180200169932,0.11266496595262598,0.3349654391578278,2.001013414074343
1649,2788,0.1370417248878921,0.6456542290346556,0.6950098108833934,0.11755698461583988,0.3226636185911482,2.0010134140743445
1650,2661,0.11526242409911133,0.7740161100463954,0.6949240176895316,0.09678450560372101,0.3868120546330523,2.001013414074343
1651,8114,0.11547333084304684,0.7717915155850124,0.6945460220867289,0.09699452225536447,0.38570032072575483,2.0010134140743445
1652,13632,0.12221775463307842,0.7244359600749902,0.6944575997491286,0.10343024074675017,0.36203453459111845,2.001013414074344
1653,6264,0.18911681230339406,0.4911905467933636,0.6942126837912735,0.16729196830158577,0.2454708915685031,2.0010134140743445
1654,18979,0.11598438322124757,0.7673614893618189,0.6942023897547466,0.09748998195808768,0.38348642940846817,2.0010134140743445
1655,1436,0.10177081409336104,0.9041698059234505,0.6940706410507718,0.08392021694093789,0.4518559443749224,2.0010134140743445
1656,4062,0.12863984284786417,0.6858829387920187,0.6938696597618208,0.10956981495370874,0.34276778654645046,2.0010134140743436
1657,1638,0.10192586259860067,0.9015711376059571,0.6937529189732469,0.08407584775957887,0.4505572682644998,2.0010134140743445
1658,5222,0.12012060228201976,0.7370551753379343,0.6936679348861916,0.10144827274406903,0.36834094671918605,2.0010134140743436
1659,10641,0.16437786985193673,0.5479614421527548,0.6935670549888054,0.14368139636142868,0.27384196342643613,2.0010134140743445
1660,1078,0.13663627259111216,0.6456542290346556,0.69339583669357,0.11720917996397921,0.3226636185911482,2.0010134140743445
1661,15161,0.13111959319421235,0.672202309111567,0.6933753293888614,0.11194698906931662,0.33593093598651524,2.0010134140743445
1662,4971,0.11902647082784046,0.743446977224627,0.692930428386537,0.10042172281901222,0.37153522909717257,2.0010134140743445
1663,5281,0.10865006003272085,0.8269895085679317,0.6926975829716554,0.09052501094969949,0.41328533969398284,2.0010134140743445
1664,11877,0.19831876812494326,0.4731512589614805,0.6926891955242018,0.17612625204297924,0.2364558156549676,2.0010134140743445
1665,9376,0.11744680467698934,0.7542233958475707,0.692674584884447,0.09892067446057869,0.37692070954780155,2.0010134140743445
1666,19905,0.16070931841239608,0.557506583166466,0.6926168864720086,0.14020320229273264,0.2786121168629771,2.001013414074344
1667,10213,0.18487429901438496,0.49831045597052953,0.6924055787024154,0.16328761146527795,0.24902904321660665,2.0010134140743445
1668,10030,0.15372245666833478,0.5787619883491206,0.6922858953746495,0.13354151748760323,0.2892344370499146,2.0010134140743445
1669,4594,0.1616401052948664,0.5543065366083507,0.6920495163097458,0.14110638991015645,0.2770129039163734,2.0010134140743445
1670,10935,0.1557030765037507,0.5721369546523265,0.6920143803734937,0.13543910798174563,0.2859235978270507,2.0010134140743445
1671,9581,0.18888321122096396,0.48977881936844614,0.691716179843196,0.16713653846790358,0.2447653853410146,2.0010134140743445
1672,15969,0.15607269464643828,0.5704925797046321,0.6915000358591774,0.13580491026891767,0.285101826750391,2.0010134140743445
1673,16647,0.12770968280853653,0.6878599123088078,0.6914154074468412,0.10874067945149886,0.3437557726853157,2.0010134140743445
1674,5217,0.19157324682154064,0.48417236758409943,0.6910896518260744,0.16972405202513646,0.24196357914375818,2.0010134140743445
1675,19470,0.18022476344250882,0.5069907082747045,0.6909333881594759,0.15888511984660733,0.2533669713100024,2.001013414074345
1676,676,0.1108594076906092,0.8035261221856173,0.6907852478062279,0.092678134636187,0.40155958802371305,2.0010134140743445
1677,4168,0.1595236438656909,0.5591135275705602,0.6905506500866058,0.1391237831900665,0.2794151821461939,2.0010134140743445
1678,14861,0.11712166919653381,0.7520556874920592,0.6896626527935545,0.09868036506650392,0.37583740428844414,2.001013414074344
1679,8508,0.1597685820235757,0.557506583166466,0.6895761879444324,0.1393825015671688,0.2786121168629771,2.001013414074344
1680,2398,0.17133816150032524,0.5263201534393047,0.689431458937091,0.1504356405388761,0.26302679918953814,2.0010134140743445
1681,10302,0.12399530097783268,0.7059110821984096,0.6889167997565372,0.10525600829820858,0.352776786618874,2.0010134140743445
1682,16778,0.143558001301349,0.6112938126483173,0.6885718207907645,0.12393180464428996,0.3054921113215514,2.0010134140743445
1683,7809,0.18342498922880685,0.49831045597052953,0.6885102911273495,0.16200752908269705,0.24902904321660665,2.0010134140743445
1684,14390,0.11257060475612435,0.7852356346100718,0.6885033775470539,0.09436401068455574,0.3924189758484536,2.0010134140743445
1685,9103,0.10472635525890184,0.8585191758708333,0.6883858502670686,0.0868758267267005,0.4290421892388855,2.0010134140743445
1686,10722,0.17401210382796195,0.5188000389289612,0.6881147140508417,0.15302454078594177,0.25926864621692436,2.0010134140743445
1687,5279,0.17692768906037326,0.5113873725599799,0.6872639314002716,0.15583255571006352,0.25556419010641385,2.001013414074344
1688,1733,0.10136739764762676,0.893819859740991,0.6869082752632103,0.08369825767474362,0.44668359215096326,2.0010134140743445
1689,16757,0.1577129222913662,0.5607251037949698,0.6864051622868157,0.13750006227647596,0.2802205621666747,2.0010134140743445
1690,3320,0.09702786775470054,0.9495109992021983,0.6859853486446078,0.07956434426019879,0.4745150594812158,2.0010134140743445
1691,158,0.17968365072407244,0.5040806191026695,0.685734702611041,0.15850660333193953,0.2519126636319197,2.001013414074344
1692,4733,0.09585599843135187,0.9660508789898136,0.6855514298049077,0.07845052573022218,0.4827808110605307,2.0010134140743445
1693,18893,0.14494462356773724,0.6025595860743578,0.685269476205285,0.12533666398677673,0.301127209760909,2.0010134140743445
1694,18861,0.09760736876319151,0.9386420366721355,0.68492873756335,0.08014399804253068,0.46908333051147744,2.0010134140743445
1695,4654,0.1500664477166096,0.5837810589599196,0.684854339508389,0.13023728505714874,0.29174270140011677,2.001013414074344
1696,1432,0.13395449407451882,0.6475152482255576,0.6842772065932093,0.11487005729980052,0.32359365692962827,2.0010134140743445
1697,4656,0.11874261077346587,0.732824533138904,0.6842644396215664,0.10035271213629418,0.3662266969249198,2.0010134140743445
1698,17764,0.11226550241834474,0.780728440137907,0.6841956053351906,0.09417210582206288,0.390166519947627,2.0010134140743445
1699,2491,0.16890930787501565,0.527837206781577,0.684032344230198,0.14825615138309992,0.2637849417045267,2.0010134140743445
1700,3942,0.19701611569978106,0.46908333051147744,0.6837987330935626,0.17512704173002366,0.23442288153199228,2.0010134140743445
1701,13771,0.1858462456113405,0.48977881936844614,0.6837738494031494,0.1644492275303278,0.2447653853410146,2.0010134140743445
1702,17700,0.1842195741556239,0.4926063433495773,0.6831962365228231,0.16290988909501927,0.24617843133123313,2.001013414074344
1703,8286,0.09524665294832678,0.9688354022599172,0.682916779449122,0.07792662723860591,0.48417236758409943,2.001013414074344
1704,8680,0.13643515509218423,0.6345999009812868,0.6828382094157466,0.1172726451425713,0.31713925379897995,2.001013414074344
1705,13709,0.11364805387596522,0.7673614893618189,0.6827080968460059,0.0955261942532788,0.38348642940846817,2.0010134140743445
1706,52,0.1359827350260157,0.6364290574262721,0.6826820991910707,0.11684458432827544,0.31805336883295204,2.0010134140743445
1707,13340,0.17142977871296944,0.5202954164627397,0.6824376989695039,0.15070623807830488,0.2600159563165272,2.0010134140743445
1708,2255,0.1548378623731372,0.5655877570891539,0.682142332264395,0.13486208211078676,0.2826506574673769,2.001013414074344
1709,11023,0.13750462215165601,0.62914391424834,0.6821314669605565,0.11831070664632866,0.3144126420258796,2.0010134140743445
1710,5550,0.12077970250815975,0.716143410212902,0.6818932467469221,0.10235233485892155,0.3578903595427346,2.001013414074344
1711,7576,0.1453386069924572,0.5973790666599235,0.681655085911806,0.12580216434677075,0.298538261891796,2.0010134140743445
1712,12056,0.1279482506552993,0.6741398498898495,0.68154908835831,0.10920242078678014,0.3368992157414908,2.001013414074344
1713,14258,0.09362096073379755,0.9914024778060788,0.6814438343573634,0.07639964654416252,0.4954501908047903,2.0010134140743445
1714,2359,0.15197600811084147,0.5737860693092911,0.6811359185054346,0.13215394732182,0.2867477375581316,2.0010134140743445
1715,9198,0.19739586175674823,0.46639082688444056,0.6809316347483253,0.1755695843382769,0.23307731152826375,2.001013414074344
1716,11726,0.14189007781303759,0.6095368972401694,0.6807024346189859,0.12253262447797689,0.3046140985127464,2.0010134140743445
1717,14592,0.1358408254655808,0.6345999009812868,0.6805029591409549,0.11676178995021791,0.31713925379897995,2.001013414074344
1718,7159,0.1568035895397425,0.557506583166466,0.6799336904682264,0.1367958348753186,0.2786121168629771,2.001013414074344
1719,4878,0.16748896206617886,0.527837206781577,0.6797851891837572,0.1470094764313141,0.2637849417045267,2.0010134140743445
1720,14184,0.11332575138914733,0.7651560209006901,0.67971577368534,0.09528764305099882,0.3823842536581126,2.0010134140743445
1721,18160,0.12327404080093163,0.6978305848598664,0.6796434343672544,0.10478597768784664,0.34873858413521835,2.0010134140743445
1722,17970,0.19761392186448468,0.46505037616660627,0.6795618363336613,0.17581599162876388,0.23240742560525787,2.0010134140743445
1723,19223,0.09983549655794391,0.8963961859499502,0.6793163842010532,0.08240607631554663,0.44797110286470376,2.0010134140743445
1724,17535,0.13190466933514128,0.6512533945481498,0.6791671882872673,0.11303615466820409,0.32546178349804583,2.0010134140743445
1725,6260,0.12738681806846502,0.6741398498898495,0.6791610813006352,0.10872324426598455,0.3368992157414908,2.001013414074344
1726,2035,0.09797599726956191,0.9199198708622777,0.6790677732151353,0.0806314213971593,0.4597269885308723,2.001013414074344
1727,15762,0.14644165192789105,0.5905409250299409,0.6788780780993796,0.12692435747253145,0.29512092266663853,2.0010134140743445
1728,15942,0.13297831005233152,0.6456542290346556,0.6787409320646768,0.11407131048482216,0.3226636185911482,2.0010134140743445
1729,4329,0.13374761539134153,0.641948221508036,0.6786351828516816,0.1148083757158043,0.32081155328236366,2.0010134140743445
1730,15820,0.12439830881229064,0.6898425842094826,0.6785334412632714,0.10588524033675917,0.34474660657314943,2.0010134140743445
1731,11132,0.10315456426925831,0.8560517117200949,0.6784486134526957,0.08560058684564781,0.4278090819876381,2.0010134140743445
1732,5199,0.09652075799752989,0.9386420366721355,0.6784244579882008,0.07925179766688631,0.46908333051147744,2.0010134140743445
1733,19250,0.1049577690683227,0.8365655957558104,0.6781514102938707,0.08733102377222667,0.418070958381256,2.0010134140743445
1734,13236,0.15731315991451833,0.5543065366083507,0.6781070996397603,0.13732911173500584,0.2770129039163734,2.0010134140743445
1735,17291,0.11650838203416344,0.7391796465554599,0.6780766352104465,0.098364105706999,0.36940264435828357,2.0010134140743445
1736,14863,0.10348924964958486,0.8511380382023763,0.6777774303517861,0.08593586607778053,0.42535348949477564,2.001013414074343
1737,13435,0.0997345673556301,0.893819859740991,0.6775391376426406,0.08235004263035886,0.44668359215096326,2.0010134140743445
1738,16859,0.19667239002443765,0.46505037616660627,0.6772956182715577,0.1749783160614451,0.23240742560525787,2.0010134140743445
1739,17839,0.10849763073230129,0.8012167131981434,0.6772219068658886,0.0907343877643555,0.40040546833054635,2.0010134140743445
1740,17557,0.1254296092021491,0.6819460214464238,0.676924477538899,0.10690790866650349,0.340800324800365,2.0010134140743445
1741,3336,0.13057937166079814,0.6550131214249725,0.6769047364838789,0.11182506649471417,0.32734069487883827,2.0010134140743445
1742,14228,0.16070470004020715,0.5432503314924333,0.6766906984843908,0.1406060238696294,0.2714876010682504,2.0010134140743445
1743,18481,0.12708586251442747,0.672202309111567,0.6763374244706462,0.10850307963276434,0.33593093598651524,2.0010134140743445
1744,8638,0.11765092815385206,0.7286181745132277,0.676234172538118,0.09949774649807099,0.3641245827681179,2.0010134140743445
1745,4636,0.09327479829454206,0.9828788730000321,0.6761072927953979,0.07619046995214437,0.4911905467933636,2.0010134140743436
1746,6333,0.11147716802865504,0.7740161100463954,0.6760923062534984,0.09360607047860534,0.3868120546330523,2.001013414074343
1747,14054,0.12805784507864804,0.6664230348401748,0.6758000232242353,0.10944387075201444,0.3330427623087463,2.0010134140743445
1748,15318,0.10665859505834485,0.8151734005153627,0.6755532510303135,0.08901573820162265,0.40738027780411284,2.0010134140743445
1749,10517,0.13917579195896157,0.6148228503413087,0.6754639677452672,0.12006878125900891,0.3072557365267447,2.0010134140743445
1750,3761,0.15703119167411672,0.5527134079444348,0.6754502850539653,0.13712720251489505,0.27621674300475213,2.001013414074344
1751,17861,0.140913477177059,0.6077850313707005,0.6754155603914752,0.12172967482348962,0.30373860919461043,2.0010134140743445
1752,15734,0.09366702948019878,0.974428550075478,0.6753458711004819,0.07658478938586742,0.4869675251658631,2.0010134140743445
1753,11285,0.1805887687955322,0.4940262207658599,0.6753251732920141,0.15965000969875764,0.2468880104906209,2.0010134140743445
1754,15154,0.12121152371653114,0.703882227936457,0.6749232338138039,0.10292789146268862,0.35176287324493943,2.001013414074344
1755,3431,0.12924816646781456,0.658794553441924,0.6745423172837673,0.11061043759086381,0.32923045333340656,2.0010134140743445
1756,11351,0.1466171755224487,0.5854637363205774,0.6744425639601247,0.127201997963367,0.29258361398412164,2.0010134140743445
1757,826,0.16043480261179555,0.5416889793927849,0.6740893002282143,0.14041484235788207,0.27070732039213574,2.0010134140743445
1758,2462,0.14891967871524925,0.5770985724369333,0.6740531447044085,0.12941161148591127,0.28840315031266056,2.0010134140743445
1759,7952,0.12303091817296608,0.6918309709189366,0.674038588535686,0.10468583214633584,0.34574029641823917,2.0010134140743445
1760,19681,0.09414324302081284,0.9632743586991879,0.6739672402426719,0.07707371134865552,0.4813932540001448,2.0010134140743445
1761,16614,0.12376982653232314,0.6858829387920187,0.6727529008717731,0.10542174718013067,0.34276778654645046,2.0010134140743436
1762,217,0.1643312134804839,0.5293586328441946,0.6720426037048599,0.14419212128316253,0.26454526947240503,2.001013414074344
1763,14967,0.19282946795451106,0.4677351412871981,0.6716996477316735,0.17145685508788294,0.23374912831534891,2.0010134140743436
1764,4647,0.16131125301684973,0.5370317963702527,0.6715674666528156,0.1413173292188959,0.2683799081970073,2.001013414074344
1765,8824,0.1430121988854115,0.5956621435290106,0.6715588591195126,0.12382937438501469,0.2976802350945558,2.0010134140743445
1766,16451,0.09888873790875893,0.8912509381337455,0.6714821900283701,0.08167872164353157,0.44539978186304774,2.0010134140743445
1767,18832,0.18251978007989772,0.4869675251658631,0.6713212928289978,0.1616045567731857,0.24336045013028115,2.0010134140743445
1768,376,0.09332018016024388,0.9688354022599172,0.6710582367541175,0.07635047183371522,0.48417236758409943,2.001013414074344
1769,11414,0.127630707580513,0.6625978159041461,0.6709075535189893,0.1091525253602331,0.3311311214825911,2.0010134140743445
1770,9713,0.12648797107590296,0.6683439175686146,0.6707174743209755,0.10806566292120011,0.3340027172570385,2.0010134140743445
1771,4248,0.0923947440206574,0.9828788730000321,0.6706191942553218,0.07547160751623827,0.4911905467933636,2.0010134140743436
1772,9805,0.0605825503037512,0.980053987485756,0.6705652518902703,0.05,0.48977881936844614,2.0010134140743445
1773,8142,0.11144088897441398,0.7651560209006901,0.6703922877254637,0.09370279499330877,0.3823842536581126,2.0010134140743445
1774,5425,0.11169750934642025,0.7629568911615332,0.6702819683636974,0.0939504814491231,0.3812852456636189,2.0010134140743445
1775,11125,0.13570249261295736,0.6237348354824191,0.6702815648182207,0.11687729005304924,0.31170947235801266,2.0010134140743436
1776,5018,0.09264887390489822,0.9772372209558107,0.6700945478840279,0.07572790658057012,0.4883711493797627,2.0010134140743445
1777,15622,0.13765063252106535,0.6148228503413087,0.669680333789229,0.11875300620677952,0.3072557365267447,2.0010134140743445
1778,3388,0.16451398016070706,0.5263201534393047,0.6690651461559403,0.14444398005886705,0.26302679918953814,2.0010134140743445
1779,4521,0.1577353577069721,0.5448161839981668,0.6690294244580166,0.13796380995186489,0.2722701308077913,2.0010134140743445
1780,15898,0.10761676653604323,0.7943282347242817,0.6686592180756006,0.09008918327064298,0.3969629734300071,2.0010134140743445
1781,13658,0.19377828787469875,0.4637137780291046,0.6684299413521568,0.17245482327362807,0.23173946499684786,2.0010134140743445
1782,13947,0.1360122173165746,0.6201546436537854,0.6682598790210464,0.11722227580396785,0.30992028303851465,2.0010134140743445
1783,15965,0.11745449676507089,0.7182076058301705,0.6680602443298477,0.09950062970003105,0.35892193464500516,2.0010134140743445
1784,17911,0.09909737941338598,0.8810488730080143,0.6679100334683126,0.08195986203392519,0.44030133272024147,2.0010134140743445
1785,19379,0.1261471499129868,0.6664230348401748,0.6677379917246244,0.10781090656595699,0.3330427623087463,2.0010134140743445
1786,1544,0.11641125761457922,0.7244359600749902,0.6675411296800059,0.0985163279824249,0.36203453459111845,2.001013414074344
1787,13196,0.09202346482515256,0.980053987485756,0.6672517224229222,0.0751925097940652,0.48977881936844614,2.0010134140743445
1788,5932,0.16500424923453993,0.5232991146814947,0.667013430421715,0.14496603667912908,0.2615170448137997,2.0010134140743445
1789,6343,0.1596916940485178,0.5370317963702527,0.666522016230215,0.1398985085003359,0.2683799081970073,2.001013414074344
1790,3532,0.1084674947409084,0.7829787941891024,0.666337933327564,0.09095535466503228,0.391291127126853,2.0010134140743445
1791,1494,0.1034604737174552,0.8293732044796284,0.6662235111262798,0.08617212795660045,0.4144765840379391,2.0010134140743445
1792,383,0.11430741909507364,0.7370551753379343,0.6661637504858613,0.09653872865040924,0.36834094671918605,2.0010134140743436
1793,2805,0.09446994270039351,0.9386420366721355,0.6660897473323921,0.07756790290318204,0.46908333051147744,2.0010134140743445
1794,9617,0.14370921386470598,0.5871512637925166,0.6657792101477797,0.1246381257448135,0.2934269503955969,2.001013414074344
1795,15000,0.16868480034463523,0.5128613839913648,0.6654877714590375,0.14852601783699623,0.25630082256525555,2.0010134140743445
1796,15292,0.15927936008344964,0.5370317963702527,0.6652333428728368,0.13953728178118333,0.2683799081970073,2.001013414074344
1797,11879,0.09946781480452446,0.8709635899560806,0.6652117121432651,0.08237590214531855,0.43526124504216906,2.0010134140743445
1798,11304,0.13904331873823947,0.6042963902381329,0.6651731518001325,0.12019384416110748,0.3019951720402016,2.0010134140743445
1799,12658,0.18223826518215758,0.4827808110605307,0.6651061300151462,0.16150287227581742,0.2412681532591634,2.0010134140743445
1800,5226,0.17872919944413712,0.48977881936844614,0.6648670418613831,0.1581515875610926,0.2447653853410146,2.0010134140743445
1801,16050,0.12095077788279082,0.6918309709189366,0.6648316495635433,0.10291586065874625,0.34574029641823917,2.0010134140743445
1802,7073,0.10004380789482697,0.8634754611613358,0.66482439289594,0.08293593682842292,0.43151907682776525,2.001013414074344
1803,2364,0.1398269083943511,0.6008277736476708,0.6648217544905233,0.12095131224116167,0.30026174208612677,2.0010134140743445
1804,19971,0.14917489183987015,0.5672179944867406,0.6647836104063731,0.12988744539719185,0.2834653633489668,2.001013414074344
1805,16560,0.17277083132208315,0.5026318444082005,0.6646852934442165,0.15245580246633408,0.25118864315095807,2.001013414074343
1806,1804,0.1256960897293718,0.6645076729077796,0.6642999323920024,0.10746170640911719,0.3320855663604716,2.0010134140743445
1807,15478,0.1357264510646193,0.6165950018614822,0.6639454636870011,0.11705400497260048,0.3081413635333949,2.0010134140743445
1808,11421,0.09578750597835631,0.9146395988343222,0.6638546078481603,0.07888224371679732,0.4570881896148752,2.001013414074343
1809,3961,0.1989269109434661,0.018249459233323773,0.6635860605199129,0.2,0.03651741272548377,2.0010134140743445
1810,9633,0.10740254772386178,0.787498980096981,0.6635630750862656,0.09000129235510233,0.3935500754557774,2.0010134140743445
1811,4901,0.09935543003931022,0.8684603593990751,0.6633700052422142,0.08231028515253874,0.43401026364474377,2.0010134140743445
1812,17357,0.14673582459028128,0.5737860693092911,0.6631235476185516,0.12759723507795248,0.2867477375581316,2.0010134140743445
1813,11709,0.18788166286904806,0.47043540572597625,0.6631220311915795,0.16695739990421862,0.2350985767597148,2.0010134140743445
1814,2143,0.19457783373266319,0.45840569030573225,0.6629403578683993,0.17337206183171655,0.22908676527677735,2.0010134140743445
1815,1073,0.09757039239297666,0.8886893998466987,0.6627028584417612,0.08061655400774757,0.4441196613655889,2.0010134140743445
1816,17703,0.122146325160257,0.6819460214464238,0.6626479421584968,0.10410945435647621,0.340800324800365,2.0010134140743445
1817,11543,0.10069714314895004,0.8511380382023763,0.6623548887232802,0.08361734419144062,0.42535348949477564,2.001013414074343
1818,10929,0.14174428394876395,0.5905409250299409,0.6620144032576478,0.12285304029798653,0.29512092266663853,2.0010134140743445
1819,2851,0.1072721702949339,0.7852356346100718,0.6615645885663877,0.08992251792372029,0.3924189758484536,2.0010134140743445
1820,15872,0.10831204485979931,0.776247116628692,0.661518938666541,0.09091748862684552,0.38792699297709543,2.0010134140743445
1821,8882,0.13299035625921674,0.6255326747076072,0.66131177361032,0.11450312998210603,0.31260793671239556,2.0010134140743445
1822,3515,0.1456191747210585,0.5754399373371569,0.6609076298858766,0.12658486052393456,0.28757425277098986,2.0010134140743445
1823,15421,0.09766508606941596,0.8835883884127874,0.6608959209160207,0.08074841181974922,0.4415704473533125,2.0010134140743445
1824,7647,0.12743939437400642,0.6512533945481498,0.6608466805414974,0.10920962211490631,0.32546178349804583,2.0010134140743445
1825,3316,0.13486222609068557,0.6165950018614822,0.660626934146316,0.11630867498273637,0.3081413635333949,2.0010134140743445
1826,2535,0.12268358812751012,0.6760829753919819,0.6604930520075922,0.10467365860694725,0.33787028644419825,2.0010134140743445
1827,19889,0.10147050057514005,0.8389768935652859,0.6604313832863496,0.08440103861452032,0.41927599668460547,2.0010134140743445
